id,Tatsächliche_Klassifikation,Modell_Klassifikation,Modell_Begründung,Judge_Modell_Gesamtscore,Judge_Modell_Scoreschema
1950,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Festlegung einer Vertragssprache in AGB üblich ist und für den Verbraucher klar erkennbar formuliert wird.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Festlegung der Vertragssprache der Rechtssicherheit dient und keine wesentlichen Rechte des Verbrauchers einschränkt.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung von wesentlichen gesetzlichen Grundgedanken vorliegt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
1391,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da Gerichtsstandsvereinbarungen in AGB üblich sind und hier ausdrücklich klargestellt wird, dass sie nur für Nicht-Verbraucher gilt. Die Formulierung ist klar und transparent.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da Verbraucher von der Gerichtsstandsvereinbarung ausgenommen sind und somit der gesetzliche Gerichtsstand (§§ 12, 13 ZPO) für sie gilt.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung von wesentlichen gesetzlichen Grundgedanken gegenüber Verbrauchern erfolgt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2497,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da es sich um ein gesetzlich vorgesehenes Muster-Widerrufsformular gemäß Art. 246a § 1 Abs. 2 Satz 1 Nr. 1 EGBGB handelt, das der Verbraucher erwartet.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel lediglich die Ausübung des gesetzlichen Widerrufsrechts erleichtert.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung von gesetzlichen Grundgedanken vorliegt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2664,0,Unwirksam,"1. Überraschende Klauseln: Die Abtretung von Forderungen an einen Dritten kann für den Verbraucher überraschend sein, wenn sie nicht deutlich hervorgehoben wird, da er mit einem neuen Vertragspartner konfrontiert wird. Die Formulierung ist zudem unklar, da nicht eindeutig ist, welche konkreten Rechte und Forderungen betroffen sind und wann genau die Abtretung erfolgt.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Die Klausel ist intransparent, da sie dem Verbraucher nicht klar vermittelt, welche Rechtsfolgen die Abtretung hat und welche Rechte er gegenüber dem neuen Gläubiger behält.  
   b) (§ 307 Abs. 2 BGB): Abweichung vom gesetzlichen Grundgedanken der §§ 398 ff. BGB, wonach der Schuldner über die Abtretung informiert werden muss; hier wird die Informationspflicht unzureichend erfüllt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",12,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
1844,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Regelung zur Gefahrtragung der gesetzlichen Vorschrift (§ 446, § 447 BGB) entspricht und die Kostentragung bei fehlerhafter Adresse branchenüblich ist. Die Formulierungen sind klar und transparent.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel im B2C-Bereich die gesetzliche Gefahrtragungsregelung wiedergibt und die Kostentragungspflicht bei vom Kunden verschuldeter Falschangabe sachlich gerechtfertigt ist.  
   b) (§ 307 Abs. 2 BGB): Keine Abweichung von wesentlichen gesetzlichen Grundgedanken, vielmehr Bestätigung der gesetzlichen Lage.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",13,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
926,0,Unwirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da Aufrechnungs- und Zurückbehaltungsverbote in AGB üblich sind und der Inhalt klar formuliert ist.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Unangemessene Benachteiligung, da die Klausel das gesetzliche Aufrechnungsrecht (§ 387 BGB) übermäßig einschränkt, indem sie nur rechtskräftig festgestellte, unbestrittene oder schriftlich anerkannte Gegenforderungen zulässt.  
   b) (§ 307 Abs. 2 BGB): Abweichung vom wesentlichen gesetzlichen Grundgedanken, dass auch entscheidungsreife und im Gegenseitigkeitsverhältnis stehende Forderungen aufgerechnet werden dürfen.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 Nr. 3 BGB): Verstoß gegen § 309 Nr. 3 BGB, da das Aufrechnungsrecht des Verbrauchers unzulässig eingeschränkt wird.",12,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
139,0,Unwirksam,"1. Überraschende Klauseln: Die Klausel ist inhaltlich völlig unklar, da sie lediglich „PayPal“ nennt, ohne Regelungsgehalt oder Kontext; dies ist für den Verbraucher überraschend und intransparent (§ 305c Abs. 1 BGB i.V.m. § 307 Abs. 1 S. 2 BGB).  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Die Klausel ist intransparent, da der Verbraucher nicht erkennen kann, welche Rechte oder Pflichten sich daraus ergeben.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da kein erkennbarer abweichender Regelungsgehalt vom dispositiven Recht vorliegt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",11,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 2, ""Inhaltskontrolle_307bis309"": 3, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
1224,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Bestimmung des maßgeblichen Zeitpunkts für die Geltung der AGB branchenüblich und klar formuliert ist.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da der Verbraucher bei Vertragsschluss die geltenden AGB einsehen kann.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung von wesentlichen gesetzlichen Grundgedanken vorliegt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
1971,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da Regelungen zu Teillieferungen und Nichtverfügbarkeit in AGB des Versandhandels üblich sind und klar formuliert wurden. Die Klausel ist transparent und verständlich.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Rechte des Verbrauchers bei Nichtverfügbarkeit gewahrt bleiben und er unverzüglich informiert sowie erstattet wird.  
   b) (§ 307 Abs. 2 BGB): Keine Abweichung von wesentlichen gesetzlichen Grundgedanken, da § 275 BGB (Unmöglichkeit) und § 326 BGB (Gegenleistungspflicht) beachtet werden.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2081,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da der Ausschluss fremder AGB in Unternehmer-AGB üblich ist und der Verbraucher regelmäßig nicht eigene AGB stellt.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da Verbraucher typischerweise keine eigenen AGB verwenden und die Klausel daher keine praktischen Rechte einschränkt.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung von wesentlichen gesetzlichen Grundgedanken vorliegt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2624,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da der Hinweis auf eine Finanzierungsmöglichkeit durch einen externen Finanzpartner im Onlinehandel üblich ist und klar formuliert wird.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da lediglich eine zusätzliche Zahlungsoption angeboten wird.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung von wesentlichen gesetzlichen Grundgedanken vorliegt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
1182,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Beschreibung des Bestellvorgangs und der Hinweis auf die Beschriftung der Bestellschaltfläche branchenüblich und gesetzlich (§ 312j Abs. 3 BGB) vorgesehen sind. Die Formulierung ist klar und transparent.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da lediglich der gesetzlich vorgeschriebene Ablauf des Vertragsschlusses wiedergegeben wird.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung von wesentlichen gesetzlichen Grundgedanken vorliegt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
1914,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da Regelungen zu Kostenfolgen bei Annahmeverweigerung im Versandhandel üblich sind und die Klausel klar formuliert ist.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Pauschale moderat ist und der Kunde den Gegenbeweis geringerer Kosten führen kann.  
   b) (§ 307 Abs. 2 BGB): Keine Abweichung von wesentlichen gesetzlichen Grundgedanken, da § 309 Nr. 5 BGB ausdrücklich Pauschalierungen mit Gegenbeweismöglichkeit zulässt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Vereinbar mit § 309 Nr. 5 BGB, da die Möglichkeit des Nachweises geringerer Kosten ausdrücklich eingeräumt wird.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
900,0,Unwirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da Haftungsbeschränkungen für externe Links und Viren in Online-AGB üblich sind und der Verbraucher damit rechnen muss. Die Formulierungen sind klar und nicht mehrdeutig.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Unangemessene Benachteiligung, da die Klausel pauschal jede Haftung für Virenschäden ausschließt, auch bei Vorsatz oder grober Fahrlässigkeit, und damit wesentliche Rechte des Verbrauchers einschränkt.  
   b) (§ 307 Abs. 2 BGB): Liegt vor, da die Klausel von § 276 Abs. 3 BGB abweicht, der eine Haftungsfreizeichnung für Vorsatz verbietet, und den gesetzlichen Grundgedanken der verschuldensabhängigen Haftung unterläuft.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 Nr. 7 BGB): Verstoß gegen § 309 Nr. 7 lit. a und b BGB, da die Haftung für Körperschäden und für sonstige Schäden bei grober Fahrlässigkeit oder Vorsatz ausgeschlossen wird.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
2615,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da ein Verweis auf weitere Zahlungsinformationen im Onlinehandel üblich ist und der Verbraucher mit solchen Hinweisen rechnen muss. Die Formulierung ist weder mehrdeutig noch unklar.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da lediglich auf ergänzende Informationen verwiesen wird.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung von wesentlichen gesetzlichen Grundgedanken vorliegt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",13,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3604,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da Gerichtsstandsvereinbarungen in AGB üblich sind und hier ausdrücklich klargestellt wird, dass sie nur für Nicht-Verbraucher gilt. Die Formulierung ist klar und transparent.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da Verbraucher von der Gerichtsstandsvereinbarung ausgenommen sind und die Regelung nur für Kaufleute und bestimmte juristische Personen gilt.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung von wesentlichen gesetzlichen Grundgedanken gegenüber Verbrauchern erfolgt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",13,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 4, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
1367,0,Unwirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da Regelungen zu Mängelrechten in AGB üblich sind und die Klausel klar strukturiert ist.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Unangemessene Benachteiligung, da das gesetzliche Wahlrecht des Verbrauchers nach § 439 Abs. 1 BGB eingeschränkt wird; der Verbraucher darf grundsätzlich zwischen Nacherfüllungsarten wählen, ohne dass eine einseitige Zumutbarkeitsprüfung des Unternehmers vorangestellt wird.  
   b) (§ 307 Abs. 2 BGB): Liegt vor, da die Klausel von wesentlichen gesetzlichen Grundgedanken der §§ 437, 439 BGB abweicht, indem sie die Wahlfreiheit des Verbrauchers stärker beschränkt als gesetzlich vorgesehen.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
251,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da Regelungen zur Fälligkeit und Zahlungsweise in AGB üblich sind und die Formulierung klar und verständlich ist.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die sofortige Fälligkeit bei Kaufverträgen dem gesetzlichen Leitbild (§ 271 BGB) entspricht.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung von wesentlichen gesetzlichen Grundgedanken vorliegt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
203,0,Wirksam,"1. Überraschende Klauseln: Keine überraschende Klausel, da die Regelung zum Vertragsschluss im Onlinehandel üblich ist und klarstellt, dass die automatische Bestätigung keine Annahme darstellt. Die Formulierung ist transparent und eindeutig.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Keine unangemessene Benachteiligung, da die Klausel lediglich den gesetzlichen Grundsatz des § 145 BGB widerspiegelt und den Zeitpunkt des Vertragsschlusses klar definiert.  
   b) (§ 307 Abs. 2 BGB): Nicht einschlägig, da keine Abweichung von wesentlichen gesetzlichen Grundgedanken vorliegt.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
3081,0,Unwirksam,"1. Überraschende Klauseln: Keine überraschende Klausel im Sinne des § 305c I BGB, da Hinweise zur Speicherung des Vertragstextes in AGB üblich sind und der Verbraucher mit solchen Regelungen rechnen muss.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Unangemessene Benachteiligung, da der Verbraucher ohne Speicherung keinen einfachen Zugang zu den Vertragsbedingungen hat; dies widerspricht dem Transparenzgebot.  
   b) (§ 307 Abs. 2 BGB): Abweichung von wesentlichen gesetzlichen Grundgedanken, insbesondere aus Art. 246a § 1 Abs. 1 Nr. 4 EGBGB, wonach der Unternehmer dem Verbraucher den Vertragstext auf einem dauerhaften Datenträger zur Verfügung stellen muss.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
1302,0,Unwirksam,"1. Überraschende Klauseln: Keine objektiv überraschende Platzierung, da Regelungen zu Versandkosten in AGB üblich sind; die Einschränkung der Rückerstattung bei Teilwiderruf ist jedoch für Verbraucher nicht zwingend zu erwarten, aber klar formuliert und daher nicht überraschend i.S.d. § 305c I BGB.  
2. Inhaltskontrolle:  
   a) (§ 307 Abs. 1 BGB): Unangemessene Benachteiligung, da die Klausel die gesetzlich vorgesehene anteilige Erstattung der Hinsendekosten bei Teilwiderruf (§ 357 Abs. 2 BGB) ausschließt.  
   b) (§ 307 Abs. 2 BGB): Abweichung vom wesentlichen gesetzlichen Grundgedanken des § 357 Abs. 2 BGB, wonach der Verbraucher bei Teilwiderruf Anspruch auf anteilige Erstattung der Hinsendekosten hat.  
   c) (§ 308 BGB): Nicht einschlägig.  
   d) (§ 309 BGB): Verstoß gegen § 309 Nr. 12 BGB liegt nicht vor; jedoch mittelbarer Verstoß gegen § 309 Nr. 7–8 nicht einschlägig.",14,"{""Instruktions_und_Formatkonformitaet"": 1, ""Aufgaben_und_Klauselbezug"": 1, ""Ueberraschung_305c"": 3, ""Inhaltskontrolle_307bis309"": 5, ""Kohärenz_Klassifikation_Begruendung"": 2, ""Klarheit_und_Stringenz"": 2}"
